Time,Tibialis antelior,Gastrocnemius medialis
1.569,0.027,0.015
1.57,0.027,0.014
1.571,0.029,0.012
1.572,0.023,0.006
1.573,0.019,0.002
1.574,0.005,0.009
1.575,0.009,0.002
1.576,0.008,0.006
1.577,0.0,0.007
1.578,0.041,0.034
1.579,0.099,0.068
1.58,0.061,0.034
1.581,0.011,0.01
1.582,0.022,0.019
1.583,0.011,0.013
1.584,0.016,0.015
1.585,0.014,0.009
1.586,0.019,0.011
1.587,0.027,0.007
1.588,0.026,0.008
1.589,0.026,0.008
1.59,0.019,0.008
1.591,0.018,0.012
1.592,0.007,0.008
1.593,0.005,0.005
1.594,0.009,0.001
1.595,0.006,0.002
1.596,0.006,0.0
1.597,0.006,0.005
1.598,0.044,0.037
1.599,0.095,0.073
1.6,0.048,0.046
1.601,0.025,0.001
1.602,0.044,0.017
1.603,0.028,0.011
1.604,0.033,0.014
1.605,0.022,0.013
1.606,0.021,0.013
1.607,0.023,0.012
1.608,0.018,0.013
1.609,0.013,0.012
1.61,0.013,0.009
1.611,0.007,0.008
1.612,0.0,0.006
1.613,0.001,0.004
1.614,0.01,0.003
1.615,0.001,0.001
1.616,0.0,0.0
1.617,0.0,0.001
1.618,0.041,0.03
1.619,0.094,0.064
1.62,0.047,0.033
1.621,0.029,0.012
1.622,0.037,0.018
1.623,0.023,0.007
1.624,0.027,0.013
1.625,0.018,0.01
1.626,0.018,0.012
1.627,0.016,0.009
1.628,0.013,0.011
1.629,0.012,0.012
1.63,0.007,0.009
1.631,0.007,0.01
1.632,0.006,0.004
1.633,0.009,0.001
1.634,0.0,0.003
1.635,0.009,0.002
1.636,0.012,0.002
1.637,0.006,0.002
1.638,0.033,0.029
1.639,0.092,0.064
1.64,0.046,0.035
1.641,0.026,0.011
1.642,0.036,0.019
1.643,0.019,0.009
1.644,0.026,0.015
1.645,0.016,0.01
1.646,0.016,0.012
1.647,0.017,0.011
1.648,0.017,0.012
1.649,0.011,0.011
1.65,0.009,0.008
1.651,0.011,0.009
1.652,0.004,0.001
1.653,0.003,0.001
1.654,0.005,0.006
1.655,0.006,0.0
1.656,0.0,0.003
1.657,0.002,0.007
1.658,0.037,0.034
1.659,0.096,0.066
1.66,0.049,0.032
1.661,0.021,0.013
1.662,0.026,0.021
1.663,0.009,0.014
1.664,0.018,0.02
1.665,0.01,0.015
1.666,0.011,0.016
1.667,0.019,0.015
1.668,0.022,0.013
1.669,0.023,0.013
1.67,0.021,0.011
1.671,0.026,0.011
1.672,0.015,0.006
1.673,0.016,0.004
1.674,0.003,0.0
1.675,0.006,0.002
1.676,0.001,0.0
1.677,0.002,0.0
1.678,0.036,0.029
1.679,0.096,0.06
1.68,0.046,0.031
1.681,0.027,0.016
1.682,0.039,0.023
1.683,0.02,0.014
1.684,0.024,0.019
1.685,0.014,0.011
1.686,0.019,0.011
1.687,0.019,0.012
1.688,0.02,0.01
1.689,0.022,0.009
1.69,0.018,0.009
1.691,0.022,0.008
1.692,0.016,0.004
1.693,0.014,0.002
1.694,0.003,0.004
1.695,0.009,0.0
1.696,0.004,0.001
1.697,0.002,0.003
1.698,0.041,0.032
1.699,0.096,0.065
1.7,0.055,0.031
1.701,0.013,0.016
1.702,0.024,0.021
1.703,0.012,0.014
1.704,0.02,0.018
1.705,0.013,0.009
1.706,0.025,0.012
1.707,0.029,0.012
1.708,0.029,0.01
1.709,0.032,0.009
1.71,0.023,0.008
1.711,0.02,0.008
1.712,0.012,0.004
1.713,0.01,0.001
1.714,0.005,0.004
1.715,0.003,0.002
1.716,0.006,0.004
1.717,0.004,0.007
1.718,0.044,0.035
1.719,0.094,0.067
1.72,0.053,0.034
2.56,0.042,0.025
2.561,0.025,0.016
2.562,0.027,0.017
2.563,0.018,0.013
2.564,0.032,0.018
2.565,0.024,0.01
2.566,0.037,0.014
2.567,0.041,0.013
2.568,0.039,0.014
2.569,0.035,0.011
2.57,0.025,0.012
2.571,0.021,0.005
2.572,0.011,0.004
2.573,0.006,0.003
2.574,0.0,0.003
2.575,0.004,0.0
2.576,0.002,0.002
2.577,0.0,0.006
2.578,0.051,0.04
2.579,0.098,0.065
2.58,0.036,0.023
2.581,0.034,0.017
2.582,0.041,0.018
2.583,0.034,0.01
2.584,0.048,0.016
2.585,0.04,0.004
2.586,0.045,0.008
2.587,0.049,0.007
2.588,0.048,0.007
2.589,0.035,0.007
2.59,0.02,0.006
2.591,0.008,0.007
2.592,0.011,0.007
2.593,0.032,0.003
2.594,0.036,0.003
2.595,0.035,0.001
2.596,0.06,0.001
2.597,0.047,0.003
2.598,0.087,0.038
2.599,0.129,0.062
2.6,0.038,0.02
2.601,0.059,0.02
2.602,0.068,0.021
2.603,0.048,0.014
2.604,0.044,0.018
2.605,0.023,0.009
2.606,0.024,0.014
2.607,0.005,0.011
2.608,0.017,0.009
2.609,0.027,0.008
2.61,0.019,0.006
2.611,0.074,0.005
2.612,0.123,0.001
2.613,0.16,0.002
2.614,0.135,0.007
2.615,0.109,0.003
2.616,0.079,0.004
2.617,0.064,0.007
2.618,0.053,0.041
2.619,0.183,0.063
2.62,0.134,0.019
2.621,0.041,0.024
2.622,0.06,0.024
2.623,0.102,0.018
2.624,0.038,0.02
2.625,0.092,0.008
2.626,0.106,0.009
2.627,0.076,0.007
2.628,0.031,0.009
2.629,0.041,0.006
2.63,0.034,0.004
2.631,0.045,0.005
2.632,0.02,0.001
2.633,0.004,0.001
2.634,0.01,0.006
2.635,0.019,0.001
2.636,0.005,0.003
2.637,0.033,0.01
2.638,0.081,0.044
2.639,0.121,0.068
2.64,0.028,0.023
2.641,0.05,0.017
2.642,0.055,0.015
2.643,0.041,0.01
2.644,0.009,0.014
2.645,0.085,0.006
2.646,0.091,0.011
2.647,0.059,0.008
2.648,0.046,0.013
2.649,0.194,0.011
2.65,0.117,0.007
2.651,0.072,0.009
2.652,0.063,0.006
2.653,0.039,0.0
2.654,0.039,0.002
2.655,0.003,0.001
2.656,0.019,0.003
2.657,0.027,0.007
2.658,0.067,0.041
2.659,0.097,0.066
2.66,0.013,0.024
2.661,0.057,0.016
2.662,0.056,0.018
2.663,0.031,0.013
2.664,0.003,0.018
2.665,0.062,0.009
2.666,0.074,0.014
2.667,0.078,0.012
2.668,0.052,0.014
2.669,0.044,0.012
2.67,0.024,0.012
2.671,0.022,0.008
2.672,0.016,0.007
2.673,0.063,0.004
2.674,0.16,0.001
2.675,0.189,0.003
2.676,0.125,0.0
2.677,0.096,0.003
2.678,0.024,0.036
2.679,0.015,0.061
2.68,0.006,0.019
2.681,0.001,0.023
2.682,0.028,0.023
2.683,0.059,0.018
2.684,0.101,0.022
2.685,0.103,0.018
2.686,0.003,0.022
2.687,0.003,0.015
2.688,0.073,0.015
2.689,0.178,0.014
2.69,0.042,0.01
2.691,0.05,0.007
2.692,0.14,0.0
2.693,0.118,0.004
2.694,0.004,0.007
2.695,0.032,0.003
2.696,0.08,0.004
2.697,0.159,0.007
2.698,0.071,0.043
2.699,0.049,0.068
2.7,0.016,0.027
2.701,0.029,0.014
2.702,0.061,0.014
2.703,0.062,0.009
2.704,0.072,0.013
2.705,0.063,0.005
2.706,0.057,0.011
2.707,0.01,0.01
2.708,0.026,0.013
2.709,0.046,0.012
2.71,0.068,0.015
2.711,0.086,0.015
2.712,0.103,0.009
2.713,0.078,0.006
2.714,0.009,0.0
2.715,0.08,0.001
2.716,0.124,0.002
2.717,0.102,0.006
2.718,0.183,0.043
2.719,0.201,0.066
2.72,0.03,0.024
2.721,0.161,0.016
2.722,0.1,0.019
2.723,0.127,0.016
2.724,0.133,0.023
2.725,0.026,0.012
2.726,0.002,0.019
2.727,0.116,0.012
2.728,0.2,0.013
2.729,0.057,0.009
2.73,0.048,0.006
2.731,0.111,0.001
2.732,0.092,0.0
2.733,0.044,0.002
2.734,0.054,0.009
2.735,0.072,0.005
2.736,0.033,0.008
2.737,0.134,0.006
2.738,0.368,0.037
2.739,0.473,0.054
2.74,0.582,0.009
2.741,0.624,0.028
2.742,0.393,0.025
2.743,0.226,0.017
2.744,0.066,0.017
2.745,0.009,0.008
2.746,0.11,0.01
2.747,0.367,0.006
2.748,0.423,0.011
2.749,0.274,0.009
2.75,0.114,0.008
2.751,0.153,0.008
2.752,0.213,0.002
2.753,0.168,0.006
2.754,0.088,0.012
2.755,0.148,0.01
2.756,0.131,0.008
2.757,0.088,0.009
2.758,0.089,0.044
2.759,0.111,0.063
2.76,0.11,0.018
2.761,0.019,0.022
2.762,0.07,0.021
2.763,0.21,0.018
2.764,0.323,0.021
2.765,0.439,0.01
2.766,0.388,0.011
2.767,0.187,0.012
2.768,0.054,0.015
2.769,0.023,0.014
2.77,0.168,0.011
2.771,0.542,0.011
2.772,0.489,0.007
2.773,0.228,0.0
2.774,0.146,0.007
2.775,0.541,0.003
2.776,0.476,0.005
2.777,0.176,0.011
2.778,0.108,0.044
2.779,0.082,0.065
2.78,0.25,0.022
2.781,0.282,0.017
2.782,0.209,0.018
2.783,0.217,0.013
2.784,0.241,0.018
2.785,0.19,0.009
2.786,0.049,0.012
2.787,0.169,0.009
2.788,0.289,0.009
2.789,0.001,0.008
2.79,0.436,0.008
2.791,0.4,0.004
2.792,0.13,0.0
2.793,0.106,0.001
2.794,0.05,0.003
2.795,0.041,0.0
2.796,0.015,0.0
2.797,0.003,0.005
2.798,0.042,0.041
2.799,0.069,0.064
2.8,0.039,0.02
2.801,0.004,0.017
2.802,0.007,0.015
2.803,0.017,0.01
2.804,0.035,0.015
2.805,0.033,0.009
2.806,0.064,0.015
2.807,0.055,0.01
2.808,0.062,0.013
2.809,0.075,0.011
2.81,0.063,0.01
2.811,0.011,0.009
2.812,0.102,0.007
