,Time,Tibialis antelior,Gastrocnemius medialis
6486,0.365,-0.02,-0.015
6487,0.366,-0.005,-0.005
6488,0.367,0.009,0.008
6489,0.368,0.009,0.008
6490,0.369,0.009,0.007
6491,0.37,0.009,0.009
6492,0.371,0.01,0.005
6493,0.372,0.004,0.003
6494,0.373,0.008,0.002
6495,0.374,0.006,0.0
6496,0.375,0.006,-0.001
6497,0.376,0.008,0.0
6498,0.377,0.005,0.0
6499,0.378,0.008,0.0
6500,0.379,0.001,-0.003
6501,0.38,0.003,-0.003
6502,0.381,0.006,-0.001
6503,0.382,0.002,0.0
6504,0.383,0.007,0.001
6505,0.384,-0.007,-0.005
6506,0.385,-0.015,-0.01
6507,0.386,-0.008,-0.003
6508,0.387,0.012,0.005
6509,0.388,0.012,0.007
6510,0.389,0.013,0.007
6511,0.39,0.01,0.006
6512,0.391,0.011,0.003
6513,0.392,0.007,0.005
6514,0.393,0.004,0.001
6515,0.394,0.002,0.0
6516,0.395,0.004,-0.003
6517,0.396,0.004,0.001
6518,0.397,0.003,0.0
6519,0.398,0.008,0.003
6520,0.399,0.003,0.003
6521,0.4,0.006,0.002
6522,0.401,0.003,0.0
6523,0.402,0.009,0.002
6524,0.403,0.003,0.004
6525,0.404,0.0,-0.005
6526,0.405,-0.018,-0.014
6527,0.406,-0.008,-0.007
6528,0.407,0.008,0.003
6529,0.408,0.011,0.007
6530,0.409,0.007,0.004
6531,0.41,0.004,0.006
6532,0.411,0.006,0.006
6533,0.412,0.0,0.004
6534,0.413,0.005,0.004
6535,0.414,0.002,0.002
6536,0.415,0.004,0.004
6537,0.416,0.004,0.0
6538,0.417,0.004,-0.003
6539,0.418,0.008,-0.007
6540,0.419,0.006,-0.008
6541,0.42,0.006,-0.002
6542,0.421,0.004,-0.002
6543,0.422,0.007,-0.004
6544,0.423,0.001,-0.001
6545,0.424,-0.003,-0.007
6546,0.425,-0.023,-0.016
6547,0.426,-0.012,-0.009
6548,0.427,0.007,0.0
6549,0.428,0.007,0.004
6550,0.429,0.01,0.006
6551,0.43,0.008,0.008
6552,0.431,0.009,0.007
6553,0.432,0.008,0.005
6554,0.433,0.011,0.003
6555,0.434,0.003,0.005
6556,0.435,0.008,0.003
6557,0.436,0.005,0.002
6558,0.437,0.003,0.005
6559,0.438,0.009,0.001
6560,0.439,0.002,-0.001
6561,0.44,0.003,-0.005
6562,0.441,-0.001,-0.001
6563,0.442,0.002,0.0
6564,0.443,0.0,-0.001
6565,0.444,-0.012,-0.007
6566,0.445,-0.021,-0.016
6567,0.446,-0.009,-0.004
6568,0.447,0.015,0.008
6569,0.448,0.01,0.009
6570,0.449,0.013,0.009
6571,0.45,0.013,0.01
6572,0.451,0.012,0.004
6573,0.452,0.014,0.001
6574,0.453,0.01,0.004
6575,0.454,0.017,0.008
6576,0.455,0.01,0.011
6577,0.456,0.012,0.009
6578,0.457,0.008,0.007
6579,0.458,0.008,0.002
6580,0.459,0.004,0.002
6581,0.46,0.005,0.002
6582,0.461,0.007,0.001
6583,0.462,0.002,0.0
6584,0.463,0.004,-0.002
6585,0.464,-0.01,-0.003
6586,0.465,-0.018,-0.011
6587,0.466,-0.009,-0.001
6588,0.467,0.013,0.009
6589,0.468,0.013,0.009
6590,0.469,0.009,0.008
6591,0.47,0.013,0.008
6592,0.471,0.008,0.008
6593,0.472,0.01,0.007
6594,0.473,0.005,0.002
6595,0.474,0.006,0.005
6596,0.475,-0.001,0.001
6597,0.476,0.002,0.001
6598,0.477,0.0,-0.001
6599,0.478,-0.001,-0.003
6600,0.479,0.004,-0.007
6601,0.48,0.0,-0.011
6602,0.481,0.011,-0.011
6603,0.482,0.006,-0.013
6604,0.483,0.009,-0.007
6605,0.484,-0.006,-0.01
6606,0.485,-0.024,-0.019
6607,0.486,-0.006,-0.009
6608,0.487,0.007,0.001
6609,0.488,0.011,0.003
6610,0.489,0.004,0.001
6611,0.49,0.004,0.005
6612,0.491,0.006,0.002
6613,0.492,0.001,0.002
6614,0.493,0.004,0.001
6615,0.494,0.002,0.001
6616,0.495,0.004,0.001
6617,0.496,0.006,0.0
6618,0.497,0.005,0.002
6619,0.498,0.008,0.002
6620,0.499,0.003,0.001
6621,0.5,0.009,0.003
6622,1.3,0.0,0.005
6623,1.301,0.003,0.004
6624,1.302,0.003,0.006
6625,1.303,-0.001,0.007
6626,1.304,-0.017,-0.006
6627,1.305,-0.04,-0.012
6628,1.306,-0.008,0.002
6629,1.307,0.011,0.018
6630,1.308,0.016,0.015
6631,1.309,0.005,0.011
6632,1.31,0.008,0.002
6633,1.311,0.004,-0.007
6634,1.312,0.005,0.003
6635,1.313,0.004,0.006
6636,1.314,0.005,0.006
6637,1.315,0.009,0.011
6638,1.316,0.007,0.012
6639,1.317,0.016,0.012
6640,1.318,0.003,0.009
6641,1.319,0.013,0.005
6642,1.32,0.007,0.001
6643,1.321,0.01,-0.001
6644,1.322,0.006,0.0
6645,1.323,0.005,0.0
6646,1.324,-0.013,-0.012
6647,1.325,-0.04,-0.019
6648,1.326,-0.012,0.0
6649,1.327,0.006,0.015
6650,1.328,0.011,0.017
6651,1.329,0.001,0.015
6652,1.33,0.008,0.014
6653,1.331,-0.001,0.005
6654,1.332,0.007,0.0
6655,1.333,0.007,-0.009
6656,1.334,0.011,-0.004
6657,1.335,0.016,-0.002
6658,1.336,0.017,-0.007
6659,1.337,0.021,0.0
6660,1.338,0.014,0.004
6661,1.339,0.01,0.0
6662,1.34,-0.001,0.0
6663,1.341,0.0,0.005
6664,1.342,-0.009,0.007
6665,1.343,-0.009,0.007
6666,1.344,-0.036,-0.007
6667,1.345,-0.039,-0.018
6668,1.346,-0.013,-0.01
6669,1.347,0.019,0.003
6670,1.348,0.015,0.007
6671,1.349,0.019,0.01
6672,1.35,0.019,0.011
6673,1.351,0.009,0.01
6674,1.352,0.02,0.014
6675,1.353,0.011,0.008
6676,1.354,0.017,0.0
6677,1.355,0.008,-0.008
6678,1.356,0.011,-0.004
6679,1.357,0.002,0.0
6680,1.358,0.001,-0.001
6681,1.359,-0.002,-0.003
6682,1.36,-0.001,-0.003
6683,1.361,0.006,0.003
6684,1.362,-0.001,0.004
6685,1.363,0.006,0.005
6686,1.364,-0.022,-0.001
6687,1.365,-0.032,-0.012
6688,1.366,-0.012,0.004
6689,1.367,0.018,0.029
6690,1.368,0.02,0.029
6691,1.369,0.01,0.027
6692,1.37,0.022,0.027
6693,1.371,0.011,0.02
6694,1.372,0.018,0.013
6695,1.373,0.005,-0.022
6696,1.374,0.006,-0.059
6697,1.375,0.004,-0.05
6698,1.376,0.004,-0.013
6699,1.377,-0.002,-0.007
6700,1.378,0.004,-0.01
6701,1.379,0.025,-0.01
6702,1.38,0.02,-0.012
6703,1.381,0.035,-0.015
6704,1.382,0.025,-0.028
6705,1.383,0.041,-0.032
6706,1.384,0.006,-0.012
6707,1.385,-0.031,0.014
6708,1.386,-0.037,0.022
6709,1.387,0.001,0.035
6710,1.388,0.01,0.037
6711,1.389,-0.013,0.022
6712,1.39,-0.018,0.014
6713,1.391,-0.012,0.007
6714,1.392,0.002,0.0
6715,1.393,-0.015,-0.005
6716,1.394,-0.015,0.014
6717,1.395,-0.01,0.035
6718,1.396,0.0,0.02
6719,1.397,-0.005,0.013
6720,1.398,-0.002,0.011
6721,1.399,-0.007,0.006
6722,1.4,0.002,0.003
6723,1.401,-0.001,0.001
6724,1.402,0.0,0.002
6725,1.403,0.0,0.001
6726,1.404,-0.026,-0.012
6727,1.405,-0.033,-0.023
6728,1.406,-0.013,-0.007
6729,1.407,0.014,0.006
6730,1.408,0.006,0.008
6731,1.409,0.009,0.004
6732,1.41,0.007,0.005
6733,1.411,0.008,0.004
6734,1.412,0.011,0.009
6735,1.413,0.007,0.006
6736,1.414,0.014,0.007
6737,1.415,0.007,0.004
6738,1.416,0.008,0.003
6739,1.417,0.009,0.003
6740,1.418,0.009,-0.004
6741,1.419,0.012,-0.011
6742,1.42,0.003,-0.007
6743,1.421,0.008,-0.011
6744,1.422,0.0,-0.018
6745,1.423,0.003,-0.016
6746,1.424,-0.016,-0.019
6747,1.425,-0.034,-0.024
6748,1.426,-0.007,-0.006
6749,1.427,0.011,0.009
6750,1.428,0.013,0.007
6751,1.429,0.01,0.0
6752,1.43,0.015,0.0
6753,1.431,0.006,0.0
6754,1.432,0.013,0.002
6755,1.433,0.005,0.002
6756,1.434,0.014,0.005
6757,1.435,0.008,0.005
6758,1.436,0.011,0.004
6759,1.437,0.003,0.004
6760,1.438,0.002,0.003
6761,1.439,0.0,0.002
6762,1.44,-0.003,0.002
6763,1.441,-0.003,0.008
6764,1.442,-0.002,0.013
6765,1.443,0.003,0.012
6766,1.444,-0.017,-0.003
6767,1.445,-0.023,-0.011
6768,1.446,-0.004,0.003
6769,1.447,0.028,0.008
6770,1.448,0.019,-0.013
6771,1.449,0.021,-0.04
6772,1.45,0.019,-0.03
6773,1.451,0.017,-0.005
6774,1.452,0.015,-0.003
6775,1.453,0.013,-0.004
6776,1.454,0.01,0.001
6777,1.455,0.003,0.0
6778,1.456,0.007,0.002
6779,1.457,0.001,0.003
6780,1.458,0.006,0.005
6781,1.459,-0.001,0.003
6782,1.46,0.0,0.004
6783,1.461,-0.002,0.002
6784,1.462,0.002,0.0
6785,1.463,0.0,-0.004
6786,1.464,-0.018,-0.021
6787,1.465,-0.032,-0.036
6788,1.466,-0.009,-0.02
6789,1.467,0.02,0.002
6790,1.468,0.011,0.008
6791,1.469,0.016,0.009
6792,1.47,0.018,0.01
6793,1.471,0.014,0.007
6794,1.472,0.014,0.008
6795,1.473,0.009,0.015
6796,1.474,0.008,0.011
6797,1.475,0.004,0.011
6798,1.476,0.011,0.008
6799,1.477,0.004,0.006
6800,1.478,0.007,0.007
6801,1.479,-0.001,0.003
6802,1.48,0.005,0.008
6803,1.481,0.002,0.009
6804,1.482,0.004,0.009
6805,1.483,0.0,0.007
6806,1.484,-0.024,-0.004
6807,1.485,-0.034,-0.017
6808,1.486,-0.015,-0.001
6809,1.487,0.017,0.011
6810,1.488,0.008,0.003
6811,1.489,0.012,-0.008
6812,1.49,0.016,-0.007
6813,1.491,0.019,-0.015
6814,1.492,0.023,-0.009
6815,1.493,0.017,-0.001
6816,1.494,0.019,-0.002
6817,1.495,0.008,-0.001
6818,1.496,0.014,0.003
6819,1.497,0.004,0.004
6820,1.498,0.008,0.003
6821,1.499,0.004,0.004
6822,1.5,0.001,0.005
6823,1.501,0.005,0.007
6824,1.502,-0.003,0.007
6825,1.503,0.003,0.003
6826,1.504,-0.024,-0.007
6827,1.505,-0.034,-0.016
6828,1.506,-0.012,-0.003
6829,1.507,0.011,0.01
6830,1.508,0.01,0.012
6831,1.509,0.004,0.009
6832,1.51,0.008,0.012
6833,1.511,0.0,0.008
6834,1.512,0.006,0.006
6835,1.513,0.001,0.006
6836,1.514,0.007,0.005
6837,1.515,0.004,0.001
6838,1.516,0.009,0.001
6839,1.517,0.009,-0.002
6840,1.518,0.004,-0.002
6841,1.519,0.008,-0.002
6842,1.52,-0.002,-0.004
6843,1.521,0.01,-0.002
6844,1.522,0.003,0.001
6845,1.523,0.005,-0.001
6846,1.524,-0.017,-0.018
6847,1.525,-0.036,-0.026
6848,1.526,-0.008,-0.009
6849,1.527,0.009,0.008
6850,1.528,0.014,0.007
6851,1.529,0.006,0.006
6852,1.53,0.015,0.006
6853,1.531,0.006,0.006
6854,1.532,0.013,0.008
6855,1.533,0.008,0.004
6856,1.534,0.006,0.002
6857,1.535,0.011,0.003
6858,1.536,0.004,0.005
6859,1.537,0.014,0.001
6860,1.538,0.004,0.0
6861,1.539,0.005,-0.001
6862,1.54,0.007,0.0
6863,1.541,0.001,0.0
6864,1.542,0.002,0.0
6865,1.543,-0.004,-0.001
6866,1.544,-0.024,-0.011
6867,1.545,-0.042,-0.014
6868,1.546,-0.016,0.002
6869,1.547,0.007,0.011
6870,1.548,0.009,0.005
6871,1.549,0.013,0.003
6872,1.55,0.013,0.006
6873,1.551,0.017,0.0
6874,1.552,0.01,-0.016
6875,1.553,0.013,-0.019
6876,1.554,0.015,-0.007
6877,1.555,0.015,-0.011
6878,1.556,0.013,-0.007
6879,1.557,0.007,-0.005
6880,1.558,0.009,-0.009
6881,1.559,0.0,-0.004
6882,1.56,0.003,-0.005
6883,1.561,-0.002,-0.001
6884,1.562,0.004,0.0
6885,1.563,-0.006,0.0
6886,1.564,-0.017,-0.012
6887,1.565,-0.036,-0.02
6888,1.566,-0.009,-0.003
6889,1.567,0.014,0.008
6890,1.568,0.014,0.008
6891,1.569,0.01,0.007
6892,1.57,0.006,0.007
6893,1.571,0.012,0.006
6894,1.572,0.018,0.01
6895,1.573,0.027,0.012
6896,1.574,0.023,0.015
6897,1.575,0.015,0.018
6898,1.576,0.004,0.021
6899,1.577,0.002,0.02
6900,1.578,-0.018,0.016
6901,1.579,-0.031,0.004
6902,1.58,-0.009,-0.006
6903,1.581,0.001,-0.013
6904,1.582,0.013,-0.021
6905,1.583,0.006,-0.029
6906,1.584,-0.004,-0.037
6907,1.585,-0.022,-0.039
6908,1.586,-0.001,-0.016
6909,1.587,0.017,0.003
6910,1.588,0.008,0.008
6911,1.589,0.005,0.006
6912,1.59,0.001,0.007
6913,1.591,0.004,0.006
6914,1.592,0.0,0.008
6915,1.593,0.004,0.004
6916,1.594,0.002,0.006
6917,1.595,0.006,0.008
6918,1.596,0.006,0.003
6919,1.597,0.007,0.003
6920,1.598,0.008,0.008
6921,1.599,0.009,0.01
6922,1.6,0.007,0.014
6923,1.601,0.007,0.016
6924,1.602,0.012,0.015
6925,1.603,0.001,0.013
6926,1.604,-0.015,-0.007
6927,1.605,-0.041,-0.024
6928,1.606,-0.008,-0.012
6929,1.607,0.011,-0.007
6930,1.608,0.016,-0.023
6931,1.609,0.009,-0.05
6932,1.61,0.01,-0.029
6933,1.611,0.009,0.004
6934,1.612,0.009,0.019
6935,1.613,0.012,0.017
6936,1.614,0.011,0.005
6937,1.615,0.015,-0.002
6938,1.616,0.011,-0.002
6939,1.617,0.011,0.011
6940,1.618,0.01,0.011
6941,1.619,0.008,0.0
6942,1.62,0.007,-0.004
6943,2.44,0.002,-0.003
6944,2.441,-0.002,-0.003
6945,2.442,-0.001,-0.003
6946,2.443,-0.007,-0.005
6947,2.444,-0.033,-0.019
6948,2.445,-0.035,-0.022
6949,2.446,-0.01,-0.004
6950,2.447,0.02,0.005
6951,2.448,0.011,0.003
6952,2.449,0.019,0.005
6953,2.45,0.019,0.007
6954,2.451,0.018,0.001
6955,2.452,0.018,0.005
6956,2.453,0.01,0.001
6957,2.454,0.018,0.003
6958,2.455,0.006,0.004
6959,2.456,0.01,0.003
6960,2.457,0.008,0.006
6961,2.458,0.002,0.006
6962,2.459,0.0,0.002
6963,2.46,-0.007,0.0
6964,2.461,-0.007,0.002
6965,2.462,-0.003,0.002
6966,2.463,-0.005,-0.001
6967,2.464,-0.023,-0.019
6968,2.465,-0.037,-0.022
6969,2.466,0.003,-0.002
6970,2.467,0.014,0.006
6971,2.468,0.017,0.005
6972,2.469,0.011,0.003
6973,2.47,0.015,0.006
6974,2.471,0.011,0.004
6975,2.472,0.006,0.003
6976,2.473,0.011,0.0
6977,2.474,0.005,0.0
6978,2.475,0.008,0.0
6979,2.476,0.006,0.0
6980,2.477,0.002,0.003
6981,2.478,0.004,0.004
6982,2.479,-0.004,0.002
6983,2.48,0.003,0.0
6984,2.481,0.001,-0.001
6985,2.482,0.005,-0.002
6986,2.483,-0.002,-0.007
6987,2.484,-0.028,-0.021
6988,2.485,-0.033,-0.023
6989,2.486,-0.002,-0.002
6990,2.487,0.016,0.007
6991,2.488,0.007,0.008
6992,2.489,0.0,0.01
6993,2.49,-0.008,0.013
6994,2.491,-0.003,0.009
6995,2.492,0.0,0.01
6996,2.493,0.015,0.002
6997,2.494,0.009,-0.001
6998,2.495,0.015,-0.005
6999,2.496,0.014,-0.006
7000,2.497,0.014,-0.008
7001,2.498,0.011,-0.008
7002,2.499,0.005,-0.008
7003,2.5,0.011,-0.006
7004,2.501,0.006,-0.001
7005,2.502,0.013,0.001
7006,2.503,-0.002,-0.003
7007,2.504,-0.021,-0.02
7008,2.505,-0.035,-0.023
7009,2.506,0.0,-0.003
7010,2.507,0.016,0.009
7011,2.508,0.013,0.003
7012,2.509,0.012,0.004
7013,2.51,0.008,0.008
7014,2.511,0.008,0.004
7015,2.512,0.004,0.005
7016,2.513,0.01,0.006
7017,2.514,0.008,0.008
7018,2.515,0.006,0.008
7019,2.516,0.009,0.007
7020,2.517,0.003,0.006
7021,2.518,0.008,0.005
7022,2.519,-0.001,0.003
7023,2.52,0.005,0.002
7024,2.521,0.001,0.001
7025,2.522,0.004,0.001
7026,2.523,-0.008,-0.001
7027,2.524,-0.034,-0.016
7028,2.525,-0.042,-0.023
7029,2.526,-0.013,-0.003
7030,2.527,0.012,0.008
7031,2.528,0.008,0.001
7032,2.529,0.017,0.0
7033,2.53,0.012,0.0
7034,2.531,0.013,0.0
7035,2.532,0.011,0.003
7036,2.533,0.015,0.002
7037,2.534,0.015,0.002
7038,2.535,0.014,0.001
7039,2.536,0.013,0.001
7040,2.537,0.004,0.003
7041,2.538,0.011,0.004
7042,2.539,0.0,0.0
7043,2.54,0.0,-0.001
7044,2.541,-0.005,0.001
7045,2.542,0.0,0.003
7046,2.543,-0.017,0.0
7047,2.544,-0.034,-0.015
7048,2.545,-0.044,-0.014
7049,2.546,-0.002,0.004
7050,2.547,0.019,0.014
7051,2.548,0.027,0.004
7052,2.549,0.025,0.001
7053,2.55,0.02,0.005
7054,2.551,0.017,0.004
7055,2.552,0.014,0.007
7056,2.553,0.014,0.004
7057,2.554,0.012,0.004
7058,2.555,0.014,0.002
7059,2.556,0.008,0.001
7060,2.557,0.011,0.003
7061,2.558,0.004,0.0
7062,2.559,0.006,0.001
7063,2.56,0.0,0.0
7064,2.561,0.006,0.0
7065,2.562,-0.003,0.001
7066,2.563,0.001,-0.001
7067,2.564,-0.032,-0.015
7068,2.565,-0.032,-0.017
7069,2.566,-0.004,0.004
7070,2.567,0.018,0.016
7071,2.568,0.017,0.015
7072,2.569,0.007,0.012
7073,2.57,0.019,0.014
7074,2.571,0.002,0.009
7075,2.572,0.014,0.01
7076,2.573,0.01,0.008
7077,2.574,0.006,0.008
7078,2.575,0.01,0.008
7079,2.576,0.001,0.007
7080,2.577,0.004,0.007
7081,2.578,0.008,0.005
7082,2.579,0.001,0.002
7083,2.58,0.006,0.003
7084,2.581,0.0,0.002
7085,2.582,0.009,0.0
7086,2.583,-0.003,-0.001
7087,2.584,-0.023,-0.02
7088,2.585,-0.03,-0.025
7089,2.586,0.003,-0.007
7090,2.587,0.028,0.005
7091,2.588,0.018,0.003
7092,2.589,0.025,0.001
7093,2.59,0.016,0.0
7094,2.591,0.02,-0.001
7095,2.592,0.012,0.0
7096,2.593,0.016,0.0
7097,2.594,0.011,0.001
7098,2.595,0.009,0.0
7099,2.596,0.009,0.001
7100,2.597,0.005,0.003
7101,2.598,0.012,0.003
7102,2.599,0.001,0.0
7103,2.6,0.012,0.001
7104,2.601,0.003,-0.001
7105,2.602,0.009,0.0
7106,2.603,-0.003,-0.001
7107,2.604,-0.026,-0.018
7108,2.605,-0.035,-0.022
7109,2.606,-0.004,0.0
7110,2.607,0.013,0.01
7111,2.608,0.006,0.008
7112,2.609,0.005,0.007
7113,2.61,0.004,0.006
7114,2.611,0.004,0.002
7115,2.612,0.004,0.003
7116,2.613,0.007,-0.001
7117,2.614,0.008,0.002
7118,2.615,0.009,-0.001
7119,2.616,0.007,-0.005
7120,2.617,0.009,-0.005
7121,2.618,0.003,-0.002
7122,2.619,0.008,-0.003
7123,2.62,0.0,-0.001
7124,2.621,0.003,0.0
7125,2.622,-0.005,0.001
7126,2.623,-0.002,-0.002
7127,2.624,-0.035,-0.019
7128,2.625,-0.039,-0.021
7129,2.626,-0.009,0.0
7130,2.627,0.014,0.013
7131,2.628,0.01,0.01
7132,2.629,0.008,0.012
7133,2.63,0.015,0.012
7134,2.631,0.011,0.01
7135,2.632,0.019,0.009
7136,2.633,0.005,0.009
7137,2.634,0.017,0.009
7138,2.635,0.008,0.006
7139,2.636,0.018,0.004
7140,2.637,0.008,0.001
7141,2.638,0.013,0.003
7142,2.639,0.002,0.001
7143,2.64,0.009,0.0
7144,2.641,0.002,0.003
7145,2.642,0.004,0.004
7146,2.643,-0.004,0.002
7147,2.644,-0.036,-0.012
7148,2.645,-0.037,-0.017
7149,2.646,-0.011,0.005
7150,2.647,0.02,0.01
7151,2.648,0.007,0.005
7152,2.649,0.017,0.005
7153,2.65,0.018,0.003
7154,2.651,0.013,0.0
7155,2.652,0.017,0.004
7156,2.653,0.004,0.003
7157,2.654,0.007,0.003
7158,2.655,0.0,0.003
7159,2.656,0.005,0.003
7160,2.657,0.004,0.002
7161,2.658,0.007,0.0
7162,2.659,0.0,-0.003
7163,2.66,0.011,-0.004
7164,2.661,0.03,-0.008
7165,2.662,0.028,-0.012
7166,2.663,0.03,-0.009
7167,2.664,0.0,-0.016
7168,2.665,0.0,-0.018
7169,2.666,0.013,0.004
7170,2.667,0.009,0.015
7171,2.668,-0.014,0.014
7172,2.669,0.001,0.011
7173,2.67,-0.006,0.011
7174,2.671,-0.054,0.006
7175,2.672,-0.085,0.004
7176,2.673,-0.095,-0.001
7177,2.674,-0.092,0.001
7178,2.675,-0.037,-0.001
7179,2.676,0.657,0.0
7180,2.677,2.624,-0.001
7181,2.678,3.253,0.001
7182,2.679,2.942,0.001
7183,2.68,2.854,-0.001
7184,2.681,2.672,-0.008
7185,2.682,2.507,-0.02
7186,2.683,2.35,-0.02
7187,2.684,2.204,-0.031
7188,2.685,2.068,-0.03
7189,2.686,1.941,-0.012
7190,2.687,1.823,-0.001
7191,2.688,1.711,0.0
7192,2.689,1.606,-0.003
7193,2.69,1.484,-0.002
7194,2.691,0.799,-0.004
7195,2.692,-0.762,-0.003
7196,2.693,-2.09,-0.004
7197,2.694,-3.145,-0.002
7198,2.695,-2.94,-0.003
7199,2.696,-1.159,-0.003
7200,2.697,1.062,-0.005
7201,2.698,1.962,-0.004
7202,2.699,1.833,-0.003
7203,2.7,1.716,-0.001
7204,3.6,0.001,-0.004
7205,3.601,0.03,-0.006
7206,3.602,0.017,-0.007
7207,3.603,0.012,-0.008
7208,3.604,-0.012,-0.012
7209,3.605,-0.019,-0.012
7210,3.606,0.021,-0.008
7211,3.607,0.083,-0.002
7212,3.608,0.104,0.007
7213,3.609,0.185,0.014
7214,3.61,0.205,0.013
7215,3.611,-0.125,0.013
7216,3.612,-0.37,0.011
7217,3.613,-0.149,0.009
7218,3.614,-0.139,0.01
7219,3.615,-0.154,0.01
7220,3.616,-0.043,0.008
7221,3.617,-0.012,0.004
7222,3.618,0.044,0.003
7223,3.619,0.01,0.003
7224,3.62,0.02,0.002
7225,3.621,-0.024,0.001
7226,3.622,-0.019,0.001
7227,3.623,-0.033,0.0
7228,3.624,-0.055,-0.003
7229,3.625,-0.039,0.0
7230,3.626,-0.027,0.007
7231,3.627,0.011,0.008
7232,3.628,0.042,0.009
7233,3.629,0.057,0.008
7234,3.63,0.053,0.003
7235,3.631,0.013,0.001
7236,3.632,-0.052,0.0
7237,3.633,-0.066,-0.001
7238,3.634,-0.038,0.001
7239,3.635,0.009,0.001
7240,3.636,0.06,0.001
7241,3.637,0.098,0.0
7242,3.638,0.106,-0.001
7243,3.639,0.104,0.001
7244,3.64,0.091,0.004
7245,3.641,-0.001,0.006
7246,3.642,-0.051,0.007
7247,3.643,-0.084,0.004
7248,3.644,-0.136,0.003
7249,3.645,-0.135,0.004
7250,3.646,-0.142,0.011
7251,3.647,-0.183,0.01
7252,3.648,-0.089,0.007
7253,3.649,-0.03,-0.001
7254,3.65,-0.154,-0.007
7255,3.651,-0.111,-0.009
7256,3.652,-0.008,-0.009
7257,3.653,0.146,-0.009
7258,3.654,0.171,-0.009
7259,3.655,0.134,-0.007
7260,3.656,-0.013,-0.005
7261,3.657,-0.069,0.0
7262,3.658,-0.05,0.007
7263,3.659,-0.37,0.01
7264,3.66,-0.616,0.014
7265,3.661,-0.601,0.02
7266,3.662,-0.213,0.022
7267,3.663,0.243,0.012
7268,3.664,0.285,0.006
7269,3.665,0.159,0.009
7270,3.666,-0.054,0.012
7271,3.667,0.276,0.014
7272,3.668,0.484,0.016
7273,3.669,0.239,0.017
7274,3.67,0.252,0.016
7275,3.671,0.111,0.015
7276,3.672,0.225,0.012
7277,3.673,0.47,0.013
7278,3.674,0.412,0.012
7279,3.675,0.304,0.015
7280,3.676,0.287,0.014
7281,3.677,0.037,0.008
7282,3.678,-0.131,0.006
7283,3.679,-0.186,0.005
7284,3.68,-0.265,0.009
7285,3.681,-0.393,0.011
7286,3.682,-0.402,0.009
7287,3.683,-0.135,0.004
7288,3.684,-0.069,-0.002
7289,3.685,0.177,-0.001
7290,3.686,0.513,0.003
7291,3.687,0.384,0.002
7292,3.688,0.011,0.001
7293,3.689,-0.19,0.001
7294,3.69,-0.467,0.002
7295,3.691,-0.734,0.006
7296,3.692,-0.559,0.004
7297,3.693,0.301,0.003
7298,3.694,0.411,0.001
7299,3.695,0.18,-0.002
7300,3.696,0.425,0.0
7301,3.697,0.173,0.001
7302,3.698,0.177,0.004
7303,3.699,-0.038,0.01
7304,3.7,-0.237,0.009
7305,3.701,-0.357,0.009
7306,3.702,0.18,0.01
7307,3.703,0.717,0.009
7308,3.704,0.108,0.001
7309,3.705,0.003,-0.003
7310,3.706,0.329,-0.004
7311,3.707,0.15,-0.009
7312,3.708,0.026,-0.01
7313,3.709,-0.395,-0.009
7314,3.71,0.0,-0.01
7315,3.711,0.103,-0.008
7316,3.712,-0.28,-0.009
7317,3.713,-0.541,-0.003
7318,3.714,-0.483,-0.002
7319,3.715,-0.194,-0.003
7320,3.716,0.344,-0.001
7321,3.717,0.341,-0.002
7322,3.718,0.143,-0.002
7323,3.719,0.171,-0.003
7324,3.72,0.161,-0.003
7325,3.721,0.215,-0.004
7326,3.722,0.218,-0.006
7327,3.723,0.2,-0.008
7328,3.724,0.014,-0.011
7329,3.725,0.017,-0.011
7330,3.726,0.16,-0.005
7331,3.727,0.174,-0.004
7332,3.728,0.074,-0.003
7333,3.729,0.025,-0.002
7334,3.73,-0.038,0.0
7335,3.731,-0.007,0.001
7336,3.732,-0.101,0.001
7337,3.733,-0.162,0.003
7338,3.734,-0.134,0.005
7339,3.735,-0.031,0.004
7340,3.736,0.049,0.004
7341,3.737,0.057,0.0
7342,3.738,-0.006,-0.003
7343,3.739,-0.034,0.0
7344,3.74,-0.182,0.001
7345,3.741,-0.172,0.003
7346,3.742,-0.105,0.007
7347,3.743,-0.108,0.005
7348,3.744,-0.074,0.007
7349,3.745,-0.086,0.01
7350,3.746,-0.062,0.018
7351,3.747,-0.074,0.018
7352,3.748,-0.068,0.017
7353,3.749,-0.081,0.019
7354,3.75,-0.079,0.02
7355,3.751,-0.069,0.017
7356,3.752,0.087,0.016
7357,3.753,1.368,0.014
7358,3.754,3.33,0.016
7359,3.755,3.14,0.019
7360,3.756,2.804,0.02
7361,3.757,2.76,0.018
7362,3.758,2.503,0.021
7363,3.759,2.435,0.027
7364,3.76,2.241,0.027
7365,3.761,2.152,0.024
7366,3.762,2.01,0.02
7367,3.763,1.903,0.018
7368,3.764,1.789,0.009
7369,3.765,1.684,0.006
7370,3.766,1.585,0.011
7371,3.767,1.491,0.012
7372,3.768,1.403,0.009
7373,3.769,1.321,0.008
7374,3.77,1.243,0.004
7375,3.771,1.17,-0.003
7376,3.772,1.102,-0.017
7377,3.773,1.036,-0.025
7378,3.774,0.977,-0.101
7379,3.775,0.92,-0.79
7380,3.776,0.867,-1.734
